id,type,start_date_local,x_start_h,name,x_min,x_mi,x_min/mi,x_mph,x_max_mph,total_elevation_gain,average_heartrate,max_heartrate,average_cadence,x_nearest_city_start,x_dist_start_end_km,start_latlng,end_latlng,elev_low,elev_high,athlete_count,average_temp,distance,elapsed_time,start_latitude,start_longitude,timezone,x_date,x_elev_%,x_url
2958520342,Elliptical,26.12.2019 12:21:41,12.4,Lunch Activity,50.1,,,,,0,127.9,156,59,,,,,,,1,24,0,3007,,,(GMT-08:00) America/Los_Angeles,2019-12-26,,https://www.strava.com/activities/2958520342
2963222137,Run,28.12.2019 08:32:30,8.5,Morning Run,60.3,6.733,8.96,6.7,7.83,0,146,164,83.1,,,,,,,1,28,10835.8,3620,,,(GMT-08:00) America/Los_Angeles,2019-12-28,,https://www.strava.com/activities/2963222137
2969124196,Elliptical,30.12.2019 15:40:18,15.7,Afternoon Activity,91.6,,,,,0,126.5,164,62.5,,,,,,,1,26,0,5497,,,(GMT-08:00) America/Los_Angeles,2019-12-30,,https://www.strava.com/activities/2969124196
2974419038,Run,01.01.2020 15:22:30,15.4,Afternoon Run,141.5,5.334,26.53,2.26,4.47,342,95,124,53.2,NA-US-CA-Spring Valley,0,"[32.671556, -116.972282]","[32.671326, -116.972279]",191.6,462.8,1,20,8585,8503,32.671556,-116.972282,(GMT-08:00) America/Los_Angeles,2020-01-01,3.98,https://www.strava.com/activities/2974419038
2981834018,Run,04.01.2020 08:13:22,8.2,Morning Run,48.1,5.038,9.55,6.28,13.2,79,136.1,155,86.2,NA-US-CA-Coronado,0,"[32.721976, -117.150224]","[32.72182, -117.150113]",32.4,80.2,15,18,8107.4,3381,32.721976,-117.150224,(GMT-08:00) America/Los_Angeles,2020-01-04,0.97,https://www.strava.com/activities/2981834018
2988845174,Elliptical,06.01.2020 16:39:44,16.7,Afternoon Activity,32.4,,,,,0,130.7,154,59.6,,,,,,,1,27,0,1941,,,(GMT-08:00) America/Los_Angeles,2020-01-06,,https://www.strava.com/activities/2988845174
2991803189,Run,07.01.2020 16:42:38,16.7,Afternoon Run,32.1,0.689,46.57,1.29,5.59,0,108.6,151,52.4,,,,,,,1,26,1108.9,1925,,,(GMT-08:00) America/Los_Angeles,2020-01-07,,https://www.strava.com/activities/2991803189
2994680864,Run,08.01.2020 15:54:42,15.9,Afternoon Run,60.4,6.814,8.87,6.77,10.07,0,151,173,83.3,,,,,,,1,26,10966.5,3625,,,(GMT-08:00) America/Los_Angeles,2020-01-08,,https://www.strava.com/activities/2994680864
2997356310,Elliptical,09.01.2020 15:07:03,15.1,Afternoon Activity,42.1,,,,,0,129.9,154,56.3,,,,,,,1,26,0,2526,,,(GMT-08:00) America/Los_Angeles,2020-01-09,,https://www.strava.com/activities/2997356310
2999928515,Elliptical,10.01.2020 16:09:20,16.2,Afternoon Activity,32.2,,,,,0,134.5,157,60.4,,,,,,,1,25,0,1931,,,(GMT-08:00) America/Los_Angeles,2020-01-10,,https://www.strava.com/activities/2999928515
3002188029,Run,11.01.2020 07:26:38,7.4,Morning Run,100.6,11.016,9.13,6.57,9.17,59,143.9,164,85.3,NA-US-CA-La Jolla,0.2,"[32.758288, -117.242007]","[32.758746, -117.239663]",1.6,17.2,1,15,17727.9,6643,32.758288,-117.242007,(GMT-08:00) America/Los_Angeles,2020-01-11,0.33,https://www.strava.com/activities/3002188029
3009172145,Elliptical,13.01.2020 15:11:28,15.2,Afternoon Activity,60.1,,,,,0,141.2,165,60.4,,,,,,,1,26,0,3609,,,(GMT-08:00) America/Los_Angeles,2020-01-13,,https://www.strava.com/activities/3009172145
3012039782,Run,14.01.2020 14:59:54,15,Afternoon Run,42,4.043,10.4,5.77,6.93,3,142.3,159,83.1,NA-US-CA-La Jolla,0,"[32.887084, -117.223558]","[32.887025, -117.223417]",92.4,98,1,25,6507.2,2602,32.887084,-117.223558,(GMT-08:00) America/Los_Angeles,2020-01-14,0.05,https://www.strava.com/activities/3012039782
3015051923,Elliptical,15.01.2020 15:21:30,15.4,Afternoon Activity,60.3,,,,,0,135.7,163,60.9,,,,,,,1,26,0,3619,,,(GMT-08:00) America/Los_Angeles,2020-01-15,,https://www.strava.com/activities/3015051923
3017933340,Run,16.01.2020 15:30:05,15.5,Afternoon Run,46.2,4.052,11.4,5.26,5.82,0,135.7,149,80.2,,,,,85,90.6,1,26,6520.3,2772,,,(GMT-08:00) America/Los_Angeles,2020-01-16,,https://www.strava.com/activities/3017933340
3020208040,Elliptical,17.01.2020 14:26:04,14.4,Afternoon Activity,25.3,,,,,0,111.8,135,60.3,,,,,,,1,27,0,1519,,,(GMT-08:00) America/Los_Angeles,2020-01-17,,https://www.strava.com/activities/3020208040
3022674402,Run,18.01.2020 07:29:56,7.5,Morning Run,131.9,13.136,10.04,5.97,8.72,206,141.9,168,84.2,NA-US-CA-San Diego,0,"[32.840197, -117.164345]","[32.840129, -117.164527]",34.4,132,1,13,21139.9,8517,32.840197,-117.164345,(GMT-08:00) America/Los_Angeles,2020-01-18,0.97,https://www.strava.com/activities/3022674402
3028375125,Run,20.01.2020 09:16:14,9.3,Morning Run,40.5,5.097,7.95,7.55,15.66,26,144.5,161,87.6,NA-US-CA-El Cajon,6.2,"[32.798845, -116.971434]","[32.853676, -116.960486]",96,122.6,1,18,8202.1,2569,32.798845,-116.971434,(GMT-08:00) America/Los_Angeles,2020-01-20,0.32,https://www.strava.com/activities/3028375125
3032311567,Elliptical,21.01.2020 15:36:47,15.6,Afternoon Activity,32.1,,,,,0,125.4,152,56.9,,,,,,,1,26,0,1927,,,(GMT-08:00) America/Los_Angeles,2020-01-21,,https://www.strava.com/activities/3032311567
3035295560,Run,22.01.2020 17:48:01,17.8,Afternoon Run,40.3,4.116,9.8,6.12,7.61,0,149.6,171,84.1,,,,,93,96.6,1,26,6624,2419,,,(GMT-08:00) America/Los_Angeles,2020-01-22,,https://www.strava.com/activities/3035295560
3038118039,Run,23.01.2020 19:23:58,19.4,Evening Run,45.8,5.011,9.13,6.57,8.5,33,140.1,163,84.6,NA-US-CA-Santee,6.3,"[32.853512, -116.960845]","[32.797753, -116.971952]",110.4,131.4,1,18,8064.8,2816,32.853512,-116.960845,(GMT-08:00) America/Los_Angeles,2020-01-23,0.41,https://www.strava.com/activities/3038118039
3042694049,Run,25.01.2020 07:49:59,7.8,Morning Run,100,11.019,9.07,6.61,21.25,101,147.8,167,86.3,NA-US-CA-Escondido,0.1,"[33.067368, -117.067]","[33.066419, -117.067922]",94.2,122.8,1,14,17733.9,6625,33.067368,-117.067,(GMT-08:00) America/Los_Angeles,2020-01-25,0.57,https://www.strava.com/activities/3042694049
3046983726,Run,26.01.2020 17:05:40,17.1,Afternoon Run,36.5,4.394,8.3,7.23,10.07,92,144.8,159,86.3,NA-US-CA-Santee,0,"[32.853622, -116.960639]","[32.853589, -116.960562]",113.6,169.8,1,19,7071.3,2197,32.853622,-116.960639,(GMT-08:00) America/Los_Angeles,2020-01-26,1.3,https://www.strava.com/activities/3046983726
3049227342,Elliptical,27.01.2020 13:51:51,13.9,Afternoon Activity,30.5,,,,,0,140.2,158,61.4,,,,,,,1,27,0,1832,,,(GMT-08:00) America/Los_Angeles,2020-01-27,,https://www.strava.com/activities/3049227342
3058051219,Run,30.01.2020 15:43:53,15.7,Afternoon Run,30.2,3.053,9.89,6.07,7.83,0,141.4,161,85.2,,,,,,,1,24,4913.3,1812,,,(GMT-08:00) America/Los_Angeles,2020-01-30,,https://www.strava.com/activities/3058051219
3066005654,Run,02.02.2020 07:38:05,7.6,Morning Run,50.7,6.196,8.18,7.34,9.17,14,152.2,165,85.5,NA-US-CA-La Jolla,0,"[32.772709, -117.208698]","[32.772749, -117.208823]",-1.6,4.8,35,17,9971,3040,32.772709,-117.208698,(GMT-08:00) America/Los_Angeles,2020-02-02,0.14,https://www.strava.com/activities/3066005654
3083342945,Run,08.02.2020 06:31:36,6.5,Morning Run,258.5,26.223,9.86,6.09,8.28,81,146.8,171,81.7,NA-US-AZ-Apache Junction,23.3,"[33.485873, -111.621437]","[33.434254, -111.864382]",364.6,629.8,58,17,42201.4,15740,33.485873,-111.621437,(GMT-07:00) America/Phoenix,2020-02-08,0.19,https://www.strava.com/activities/3083342945
3089609523,Elliptical,10.02.2020 16:37:33,16.6,Afternoon Activity,10.1,,,,,0,129.3,142,52.1,,,,,,,1,26,0,608,,,(GMT-08:00) America/Los_Angeles,2020-02-10,,https://www.strava.com/activities/3089609523
3092314147,Run,11.02.2020 16:32:12,16.5,Afternoon Run,30.5,1.598,19.09,3.14,4.47,0,113.5,137,73.8,,,,,,,1,26,2572.4,1831,,,(GMT-08:00) America/Los_Angeles,2020-02-11,,https://www.strava.com/activities/3092314147
3095223423,Elliptical,12.02.2020 17:15:37,17.3,Afternoon Activity,17.1,,,,,0,116,137,61,,,,,,,1,26,0,1026,,,(GMT-08:00) America/Los_Angeles,2020-02-12,,https://www.strava.com/activities/3095223423
3097846394,Run,13.02.2020 16:17:14,16.3,Afternoon Run,60.3,5.858,10.3,5.82,7.83,0,142.9,167,84.9,,,,,,,1,23,9426.8,3620,,,(GMT-08:00) America/Los_Angeles,2020-02-13,,https://www.strava.com/activities/3097846394
3100337653,Elliptical,14.02.2020 16:49:36,16.8,Afternoon Activity,22.2,,,,,0,120.1,136,57.7,,,,,,,1,23,0,1333,,,(GMT-08:00) America/Los_Angeles,2020-02-14,,https://www.strava.com/activities/3100337653
3115335185,Elliptical,19.02.2020 17:32:38,17.5,Afternoon Activity,32.1,,,,,0,138.6,155,64.1,,,,,,,1,25,0,1925,,,(GMT-08:00) America/Los_Angeles,2020-02-19,,https://www.strava.com/activities/3115335185
3122587006,Run,22.02.2020 07:20:12,7.3,Morning Run,64.3,7.126,9.02,6.65,9.84,107,148.7,169,86.3,NA-US-CA-La Jolla,0,"[32.903357, -117.221347]","[32.903372, -117.221319]",5.8,58.2,8,16,11468,4065,32.903357,-117.221347,(GMT-08:00) America/Los_Angeles,2020-02-22,0.93,https://www.strava.com/activities/3122587006
3129653497,Elliptical,24.02.2020 16:57:47,17,Afternoon Activity,62.2,,,,,0,139.6,169,63.5,,,,,,,1,25,0,3733,,,(GMT-08:00) America/Los_Angeles,2020-02-24,,https://www.strava.com/activities/3129653497
3132656220,Run,25.02.2020 18:19:19,18.3,Evening Run,40.2,5.03,7.99,7.51,10.07,4,152.1,167,88.3,NA-US-CA-Coronado,0,"[32.721352, -117.150771]","[32.72112, -117.150845]",13.2,17.8,52,20,8095.6,2597,32.721352,-117.150771,(GMT-08:00) America/Los_Angeles,2020-02-25,0.05,https://www.strava.com/activities/3132656220
3135190489,Elliptical,26.02.2020 16:05:13,16.1,Afternoon Activity,45.6,,,,,0,133.2,153,63,,,,,,,1,25,0,2737,,,(GMT-08:00) America/Los_Angeles,2020-02-26,,https://www.strava.com/activities/3135190489
3137893799,Run,27.02.2020 16:32:18,16.5,Afternoon Run,60.5,5.527,10.95,5.48,30.42,1,146.5,176,84.7,NA-US-CA-La Jolla,0,"[32.88705, -117.223733]","[32.88683, -117.223779]",90.2,97.2,1,24,8894.8,3644,32.88705,-117.223733,(GMT-08:00) America/Los_Angeles,2020-02-27,0.01,https://www.strava.com/activities/3137893799
3140166050,Elliptical,28.02.2020 15:18:59,15.3,Afternoon Activity,32.8,,,,,0,139.5,160,59.5,,,,,,,1,25,0,1967,,,(GMT-08:00) America/Los_Angeles,2020-02-28,,https://www.strava.com/activities/3140166050
3142821258,Run,29.02.2020 07:17:40,7.3,Morning Run,86.3,10.046,8.59,6.99,9.17,61,146.9,172,86.5,NA-US-CA-Coronado,10.6,"[32.754744, -117.136774]","[32.80133, -117.235774]",6.8,118.8,14,19,16167.7,5329,32.754744,-117.136774,(GMT-08:00) America/Los_Angeles,2020-02-29,0.38,https://www.strava.com/activities/3142821258
3149216344,Elliptical,02.03.2020 15:53:01,15.9,Afternoon Activity,45.4,,,,,0,130.6,157,60.4,,,,,,,1,25,0,2721,,,(GMT-08:00) America/Los_Angeles,2020-03-02,,https://www.strava.com/activities/3149216344
3152391561,Run,03.03.2020 18:29:52,18.5,Evening Run,27.5,3.414,8.05,7.46,9.84,5,147.3,164,88.6,NA-US-CA-Coronado,0.1,"[32.721176, -117.149695]","[32.721016, -117.150862]",36,50.2,59,21,5495,1875,32.721176,-117.149695,(GMT-08:00) America/Los_Angeles,2020-03-03,0.09,https://www.strava.com/activities/3152391561
3157827887,Elliptical,05.03.2020 14:52:09,14.9,Afternoon Activity,62.5,,,,,0,125.4,154,61.4,,,,,,,1,26,0,3753,,,(GMT-08:00) America/Los_Angeles,2020-03-05,,https://www.strava.com/activities/3157827887
3160386416,Elliptical,06.03.2020 15:55:22,15.9,Afternoon Activity,32.1,,,,,0,118.6,143,61.5,,,,,,,1,25,0,1927,,,(GMT-08:00) America/Los_Angeles,2020-03-06,,https://www.strava.com/activities/3160386416
3162999267,Run,07.03.2020 07:21:41,7.4,Morning Run,149.4,17.021,8.78,6.84,9.62,162,148.8,167,86.9,NA-US-CA-La Jolla,0,"[32.758463, -117.241965]","[32.75828, -117.24217]",-5.6,20.2,1,20,27392.4,10437,32.758463,-117.241965,(GMT-08:00) America/Los_Angeles,2020-03-07,0.59,https://www.strava.com/activities/3162999267
3169801809,Elliptical,09.03.2020 15:05:10,15.1,Afternoon Activity,62.3,,,,,0,119,174,65.3,,,,,,,1,24,0,3738,,,(GMT-08:00) America/Los_Angeles,2020-03-09,,https://www.strava.com/activities/3169801809
3172988659,Run,10.03.2020 18:26:53,18.4,Evening Run,24.7,3.069,8.05,7.46,10.29,4,142.4,158,88.7,NA-US-CA-San Diego,0.1,"[32.799668, -117.162265]","[32.798923, -117.162616]",108.2,113.2,26,18,4939.4,1482,32.799668,-117.162265,(GMT-08:00) America/Los_Angeles,2020-03-10,0.08,https://www.strava.com/activities/3172988659
3175804378,Elliptical,11.03.2020 15:19:30,15.3,Afternoon Activity,62.3,,,,,0,134.9,154,64.6,,,,,,,1,25,0,3738,,,(GMT-08:00) America/Los_Angeles,2020-03-11,,https://www.strava.com/activities/3175804378
3178560326,Run,12.03.2020 16:34:07,16.6,Afternoon Run,54.5,5.331,10.23,5.87,23.04,2,149.2,174,85.7,NA-US-CA-La Jolla,0.2,"[32.88726, -117.222637]","[32.886817, -117.224228]",90.8,97.4,1,25,8578.8,3617,32.88726,-117.222637,(GMT-08:00) America/Los_Angeles,2020-03-12,0.02,https://www.strava.com/activities/3178560326
3180527173,Elliptical,13.03.2020 13:48:49,13.8,Afternoon Activity,27.2,,,,,0,115.3,125,63.5,,,,,,,1,25,0,1633,,,(GMT-08:00) America/Los_Angeles,2020-03-13,,https://www.strava.com/activities/3180527173
3208759526,Run,22.03.2020 14:25:43,14.4,Afternoon Run,48.6,5.066,9.59,6.26,9.84,78,141.6,178,85.1,NA-US-CA-Coronado,0,"[32.747139, -117.251692]","[32.747168, -117.251687]",6.2,45.2,2,26,8152.7,3372,32.747139,-117.251692,(GMT-08:00) America/Los_Angeles,2020-03-22,0.96,https://www.strava.com/activities/3208759526
3211784274,Run,23.03.2020 18:58:43,19,Evening Run,28.2,1.733,16.29,3.68,5.59,19,87.2,117,59.7,NA-US-CA-Lakeside,2.1,"[32.860367, -116.939366]","[32.853593, -116.960651]",-4.2,11,1,23,2789.5,1771,32.860367,-116.939366,(GMT-08:00) America/Los_Angeles,2020-03-23,0.68,https://www.strava.com/activities/3211784274
3229203858,Run,28.03.2020 13:20:32,13.3,Afternoon Run,49.4,5.023,9.83,6.1,8.05,26,139.2,152,85.1,NA-US-CA-La Jolla,0.1,"[32.75857, -117.24102]","[32.758531, -117.240052]",2.4,12.2,2,22,8083.6,3112,32.75857,-117.24102,(GMT-08:00) America/Los_Angeles,2020-03-28,0.32,https://www.strava.com/activities/3229203858
3256290441,Run,04.04.2020 18:11:42,18.2,Evening Run,46.9,5.502,8.52,7.04,30.42,58,153.1,169,84.3,NA-US-CA-Santee,0,"[32.853673, -116.960866]","[32.853619, -116.960597]",108.4,125,1,20,8855,2817,32.853673,-116.960866,(GMT-08:00) America/Los_Angeles,2020-04-04,0.65,https://www.strava.com/activities/3256290441
3286967030,Run,11.04.2020 16:53:00,16.9,Afternoon Run,44.7,5.032,8.89,6.75,8.5,59,146.4,163,85.1,NA-US-CA-Santee,0,"[32.853581, -116.960611]","[32.85367, -116.960467]",108.6,128.2,1,23,8097.8,3019,32.853581,-116.960611,(GMT-08:00) America/Los_Angeles,2020-04-11,0.73,https://www.strava.com/activities/3286967030
3291320062,Run,12.04.2020 14:38:35,14.6,Afternoon Run,27.8,3.159,8.8,6.82,9.4,26,142.1,159,85.7,NA-US-CA-Santee,0,"[32.853548, -116.960599]","[32.85372, -116.960471]",111.2,127.6,1,20,5083.3,1931,32.853548,-116.960599,(GMT-08:00) America/Los_Angeles,2020-04-12,0.51,https://www.strava.com/activities/3291320062
3319007863,Run,18.04.2020 17:02:46,17,Afternoon Run,101.9,11.033,9.23,6.5,8.28,144,143.5,163,84.1,NA-US-CA-Santee,0.4,"[32.855005, -116.964394]","[32.853649, -116.960533]",111.2,210.8,1,20,17755.3,6794,32.855005,-116.964394,(GMT-08:00) America/Los_Angeles,2020-04-18,0.81,https://www.strava.com/activities/3319007863
3324314480,Run,19.04.2020 15:31:23,15.5,Afternoon Run,94.7,4.622,20.49,2.93,5.82,73,95.6,128,56.3,NA-US-CA-La Mesa,0.1,"[32.850435, -117.01117]","[32.850685, -117.010691]",116.8,133.6,2,27,7439,5735,32.850435,-117.01117,(GMT-08:00) America/Los_Angeles,2020-04-19,0.98,https://www.strava.com/activities/3324314480
3469726596,Run,17.05.2020 20:02:52,20,Evening Run,32.7,3.222,10.16,5.91,7.61,40,149.6,167,81.6,NA-US-CA-Santee,0,"[32.853654, -116.960654]","[32.853669, -116.960476]",107,138.6,1,24,5184.7,1964,32.853654,-116.960654,(GMT-08:00) America/Los_Angeles,2020-05-17,0.77,https://www.strava.com/activities/3469726596
3496131087,Run,22.05.2020 19:30:10,19.5,Evening Run,19,2.015,9.43,6.36,8.72,27,148.9,165,83.5,NA-US-CA-Santee,0,"[32.853389, -116.960363]","[32.853628, -116.960578]",125.4,141.4,1,24,3243.5,1148,32.853389,-116.960363,(GMT-08:00) America/Los_Angeles,2020-05-22,0.83,https://www.strava.com/activities/3496131087
3501303332,Run,23.05.2020 19:33:21,19.6,Evening Run,31.8,3.094,10.27,5.84,7.61,35,140.7,154,80.8,NA-US-CA-Santee,0,"[32.853666, -116.9606]","[32.853613, -116.96052]",112.8,139.8,1,22,4978.7,1912,32.853666,-116.9606,(GMT-08:00) America/Los_Angeles,2020-05-23,0.7,https://www.strava.com/activities/3501303332
3507191359,Run,24.05.2020 19:01:39,19,Evening Run,98,9.428,10.4,5.77,7.38,129,147.8,170,80.4,NA-US-CA-Santee,0,"[32.853632, -116.960859]","[32.853634, -116.960501]",102.6,198.4,1,23,15172.4,5933,32.853632,-116.960859,(GMT-08:00) America/Los_Angeles,2020-05-24,0.85,https://www.strava.com/activities/3507191359
3511591103,Run,25.05.2020 10:59:54,11,Morning Run,185.6,7.799,23.8,2.52,8.28,639,125.8,166,57.3,NA-US-CA-Poway,0,"[33.006453, -117.013298]","[33.006602, -117.013447]",289.8,853,1,34,12551.8,11165,33.006453,-117.013298,(GMT-08:00) America/Los_Angeles,2020-05-25,5.09,https://www.strava.com/activities/3511591103
3524312206,Elliptical,28.05.2020 01:22:24,1.4,Night Activity,27,,,,,0,121.8,145,62.4,,,,,,,1,30,0,1622,,,(GMT-08:00) America/Los_Angeles,2020-05-28,,https://www.strava.com/activities/3524312206
3544859381,Run,31.05.2020 17:06:58,17.1,Afternoon Run,57,5.56,10.26,5.85,7.83,55,163,182,81.5,NA-US-CA-Santee,0,"[32.853737, -116.960636]","[32.853592, -116.96058]",107.4,124.6,1,30,8947.3,3423,32.853737,-116.960636,(GMT-08:00) America/Los_Angeles,2020-05-31,0.61,https://www.strava.com/activities/3544859381
3556100497,Elliptical,02.06.2020 21:22:43,21.4,Night Activity,35.6,,,,,0,133.5,154,55,,,,,,,1,30,0,2139,,,(GMT-08:00) America/Los_Angeles,2020-06-02,,https://www.strava.com/activities/3556100497
3565956559,Elliptical,04.06.2020 21:05:24,21.1,Night Activity,67.5,,,,,0,135.4,162,58.4,,,,,,,1,30,0,4049,,,(GMT-08:00) America/Los_Angeles,2020-06-04,,https://www.strava.com/activities/3565956559
3575045439,Run,06.06.2020 17:14:07,17.2,Afternoon Run,70.5,7.061,9.99,6.01,7.83,56,149.9,178,81.6,NA-US-CA-Santee,0,"[32.853693, -116.960667]","[32.853589, -116.960567]",113,127.4,1,26,11363.7,4273,32.853693,-116.960667,(GMT-08:00) America/Los_Angeles,2020-06-06,0.49,https://www.strava.com/activities/3575045439
3579507333,Run,07.06.2020 11:06:58,11.1,Lunch Run,6.8,0.659,10.29,5.83,7.38,3,125.4,139,83.9,NA-US-CA-Santee,0.8,"[32.854509, -116.960774]","[32.855285, -116.969428]",111.4,119.2,1,27,1060.6,407,32.854509,-116.960774,(GMT-08:00) America/Los_Angeles,2020-06-07,0.28,https://www.strava.com/activities/3579507333
3626985595,Run,16.06.2020 20:11:37,20.2,Evening Run,33.2,3.171,10.48,5.72,7.61,54,138.9,154,81.8,NA-US-CA-Santee,0,"[32.853479, -116.960665]","[32.853589, -116.96052]",111.6,153.2,1,23,5102.6,1994,32.853479,-116.960665,(GMT-08:00) America/Los_Angeles,2020-06-16,1.06,https://www.strava.com/activities/3626985595
3657037676,Elliptical,22.06.2020 22:11:05,22.2,Night Activity,70.2,,,,,0,129.5,169,54.6,,,,,,,1,30,0,4214,,,(GMT-08:00) America/Los_Angeles,2020-06-22,,https://www.strava.com/activities/3657037676
3669412165,Elliptical,25.06.2020 07:48:04,7.8,Morning Activity,21.2,,,,,0,121.4,144,58,,,,,,,1,29,0,1275,,,(GMT-08:00) America/Los_Angeles,2020-06-25,,https://www.strava.com/activities/3669412165
3686517476,Run,28.06.2020 18:35:34,18.6,Evening Run,59.2,6.01,9.86,6.09,7.83,41,144.3,158,82.1,NA-US-CA-Santee,0,"[32.853621, -116.960736]","[32.853588, -116.96058]",111.4,126.4,1,23,9672.2,3741,32.853621,-116.960736,(GMT-08:00) America/Los_Angeles,2020-06-28,0.42,https://www.strava.com/activities/3686517476
3743743316,Elliptical,10.07.2020 20:50:26,20.8,Evening Activity,12.2,,,,,0,112.8,131,46,,,,,,,1,32,0,735,,,(GMT-08:00) America/Los_Angeles,2020-07-10,,https://www.strava.com/activities/3743743316
3880519461,Run,07.08.2020 18:54:25,18.9,Evening Run,32.3,1.859,17.35,3.46,5.14,9,106.5,123,55.7,NA-US-CA-Santee,0.1,"[32.854222, -116.96064]","[32.853489, -116.96065]",152.2,161.4,1,29,2992.4,2491,32.854222,-116.96064,(GMT-08:00) America/Los_Angeles,2020-08-07,0.3,https://www.strava.com/activities/3880519461
3883699019,Elliptical,08.08.2020 09:16:31,9.3,Morning Activity,21.3,,,,,0,127.2,146,,,,,,,,1,27,0,1279,,,(GMT-08:00) America/Los_Angeles,2020-08-08,,https://www.strava.com/activities/3883699019
3976181415,Elliptical,27.08.2020 21:46:45,21.8,Night Activity,30.1,,,,,0,140.5,160,54,,,,,,,1,30,0,1807,,,(GMT-08:00) America/Los_Angeles,2020-08-27,,https://www.strava.com/activities/3976181415
4148121623,Elliptical,03.10.2020 20:52:51,20.9,Evening Activity,31.4,,,,,0,131.3,167,54.7,,,,,,,1,28,0,1885,,,(GMT-08:00) America/Los_Angeles,2020-10-03,,https://www.strava.com/activities/4148121623
4175115143,Elliptical,10.10.2020 02:33:55,2.6,Night Activity,31.4,,,,,0,130.7,162,49.1,,,,,,,1,31,0,1883,,,(GMT-08:00) America/Los_Angeles,2020-10-10,,https://www.strava.com/activities/4175115143
4183820266,Elliptical,11.10.2020 21:22:42,21.4,Night Activity,31.9,,,,,0,141.2,170,71.7,,,,,,,1,31,0,1915,,,(GMT-08:00) America/Los_Angeles,2020-10-11,,https://www.strava.com/activities/4183820266
4188256025,Elliptical,12.10.2020 23:17:25,23.3,Night Activity,31.4,,,,,0,118.6,141,51.8,,,,,,,1,31,0,1884,,,(GMT-08:00) America/Los_Angeles,2020-10-12,,https://www.strava.com/activities/4188256025
4244316603,Run,25.10.2020 11:27:04,11.5,Lunch Run,156.5,8.428,18.56,3.23,5.82,530,132.3,178,56.4,NA-US-UT-Bryce Canyon City,0,"[37.630499, -112.163806]","[37.630368, -112.163925]",2197.6,2493.4,2,19,13564.3,10870,37.630499,-112.163806,(GMT-07:00) America/Denver,2020-10-25,3.91,https://www.strava.com/activities/4244316603
4250148881,Run,26.10.2020 15:12:37,15.2,Afternoon Run,50.3,1.887,26.64,2.25,4.25,65,103.6,129,53.5,NA-US-UT-Moab,0.3,"[38.30941, -109.856852]","[38.311617, -109.856302]",1902.2,1924.2,1,22,3037.5,3212,38.30941,-109.856852,(GMT-07:00) America/Denver,2020-10-26,2.14,https://www.strava.com/activities/4250148881
4251737544,Run,27.10.2020 10:34:34,10.6,Morning Run,35.7,2.007,17.77,3.38,12.3,66,109.9,137,63.4,NA-US-UT-Thompson Springs,0.5,"[38.784718, -109.597574]","[38.781434, -109.594244]",1560.6,1584.6,2,20,3229.2,2199,38.784718,-109.597574,(GMT-07:00) America/Denver,2020-10-27,2.04,https://www.strava.com/activities/4251737544
4260062116,Run,29.10.2020 13:34:15,13.6,Afternoon Run,13.4,0.717,18.67,3.21,6.04,32,96,115,52.7,NA-US-MT-Yellowstone National Park County (historical),0.2,"[44.725716, -110.703696]","[44.72545, -110.701503]",2355.4,2386.4,1,23,1154.3,1874,44.725716,-110.703696,(GMT-07:00) America/Denver,2020-10-29,2.77,https://www.strava.com/activities/4260062116
4260980250,Run,29.10.2020 14:50:02,14.8,Afternoon Run,18.6,1.016,18.33,3.27,19.69,84,102,127,52,NA-US-MT-Yellowstone National Park County (historical),0.1,"[44.719598, -110.497201]","[44.719947, -110.495756]",2366.2,2450.6,1,22,1635.8,2381,44.719598,-110.497201,(GMT-07:00) America/Denver,2020-10-29,5.13,https://www.strava.com/activities/4260980250
